"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes" 
"ZAF","CPI","TOT","IDX2015","Q","2007-Q1",60.69417,
"ZAF","CPI","TOT","IDX2015","Q","2007-Q2",61.79929,
"ZAF","CPI","TOT","IDX2015","Q","2007-Q3",63.10846,
"ZAF","CPI","TOT","IDX2015","Q","2007-Q4",64.34885,
"ZAF","CPI","TOT","IDX2015","Q","2008-Q1",66.12772,
"ZAF","CPI","TOT","IDX2015","Q","2008-Q2",67.94441,
"ZAF","CPI","TOT","IDX2015","Q","2008-Q3",70.19711,
"ZAF","CPI","TOT","IDX2015","Q","2008-Q4",70.81479,
"ZAF","CPI","TOT","IDX2015","Q","2009-Q1",71.97747,
"ZAF","CPI","TOT","IDX2015","Q","2009-Q2",73.46716,
"ZAF","CPI","TOT","IDX2015","Q","2009-Q3",74.66618,
"ZAF","CPI","TOT","IDX2015","Q","2009-Q4",74.95686,
"ZAF","CPI","TOT","IDX2015","Q","2010-Q1",75.82887,
"ZAF","CPI","TOT","IDX2015","Q","2010-Q2",76.55554,
"ZAF","CPI","TOT","IDX2015","Q","2010-Q3",77.17323,
"ZAF","CPI","TOT","IDX2015","Q","2010-Q4",77.50023,
"ZAF","CPI","TOT","IDX2015","Q","2011-Q1",78.66291,
"ZAF","CPI","TOT","IDX2015","Q","2011-Q2",80.11627,
"ZAF","CPI","TOT","IDX2015","Q","2011-Q3",81.35162,
"ZAF","CPI","TOT","IDX2015","Q","2011-Q4",82.33263,
"ZAF","CPI","TOT","IDX2015","Q","2012-Q1",83.53165,
"ZAF","CPI","TOT","IDX2015","Q","2012-Q2",84.80334,
"ZAF","CPI","TOT","IDX2015","Q","2012-Q3",85.56635,
"ZAF","CPI","TOT","IDX2015","Q","2012-Q4",87.01971,
"ZAF","CPI","TOT","IDX2015","Q","2013-Q1",88.4004,
"ZAF","CPI","TOT","IDX2015","Q","2013-Q2",89.56309,
"ZAF","CPI","TOT","IDX2015","Q","2013-Q3",90.94377,
"ZAF","CPI","TOT","IDX2015","Q","2013-Q4",91.70679,
"ZAF","CPI","TOT","IDX2015","Q","2014-Q1",93.59615,
"ZAF","CPI","TOT","IDX2015","Q","2014-Q2",95.48551,
"ZAF","CPI","TOT","IDX2015","Q","2014-Q3",96.72086,
"ZAF","CPI","TOT","IDX2015","Q","2014-Q4",96.93887,
"ZAF","CPI","TOT","IDX2015","Q","2015-Q1",97.52021,
"ZAF","CPI","TOT","IDX2015","Q","2015-Q2",99.77291,
"ZAF","CPI","TOT","IDX2015","Q","2015-Q3",101.1173,
"ZAF","CPI","TOT","IDX2015","Q","2015-Q4",101.5896,
"ZAF","CPI","TOT","IDX2015","Q","2016-Q1",103.915,
"ZAF","CPI","TOT","IDX2015","Q","2016-Q2",106.2767,
"ZAF","CPI","TOT","IDX2015","Q","2016-Q3",107.5847,
"ZAF","CPI","TOT","IDX2015","Q","2016-Q4",108.6021,
"ZAF","CPI","TOT","IDX2015","Q","2017-Q1",110.6367,
"ZAF","CPI","TOT","IDX2015","Q","2017-Q2",111.7994,
"ZAF","CPI","TOT","IDX2015","Q","2017-Q3",112.5261,
"ZAF","CPI","TOT","IDX2015","Q","2017-Q4",113.5071,
"ZAF","CPI","TOT","IDX2015","Q","2018-Q1",114.9968,
"ZAF","CPI","TOT","IDX2015","Q","2018-Q2",116.6318,
"ZAF","CPI","TOT","IDX2015","Q","2018-Q3",118.0489,
"ZAF","CPI","TOT","IDX2015","Q","2018-Q4",118.9936,
"ZAF","CPI","TOT","IDX2015","Q","2019-Q1",119.7929,
"ZAF","CPI","TOT","IDX2015","Q","2019-Q2",121.7913,
"ZAF","CPI","TOT","IDX2015","Q","2019-Q3",122.9539,
"ZAF","CPI","TOT","IDX2015","Q","2019-Q4",123.4626,
"ZAF","CPI","TOT","IDX2015","Q","2020-Q1",124.9886,
"ZAF","CPI","TOT","IDX2015","Q","2020-Q2",124.6616,
"ZAF","CPI","TOT","IDX2015","Q","2020-Q3",126.6963,
"EU28","CPI","TOT","IDX2015","Q","2000-Q1",72.10667,
"EU28","CPI","TOT","IDX2015","Q","2000-Q2",72.80334,
"EU28","CPI","TOT","IDX2015","Q","2000-Q3",73.44666,
"EU28","CPI","TOT","IDX2015","Q","2000-Q4",74.16,
"EU28","CPI","TOT","IDX2015","Q","2001-Q1",74.63667,
"EU28","CPI","TOT","IDX2015","Q","2001-Q2",75.84666,
"EU28","CPI","TOT","IDX2015","Q","2001-Q3",76.00333,
"EU28","CPI","TOT","IDX2015","Q","2001-Q4",76.43333,
"EU28","CPI","TOT","IDX2015","Q","2002-Q1",77.10667,
"EU28","CPI","TOT","IDX2015","Q","2002-Q2",77.88,
"EU28","CPI","TOT","IDX2015","Q","2002-Q3",77.89667,
"EU28","CPI","TOT","IDX2015","Q","2002-Q4",78.36667,
"EU28","CPI","TOT","IDX2015","Q","2003-Q1",79.00333,
"EU28","CPI","TOT","IDX2015","Q","2003-Q2",79.54,
"EU28","CPI","TOT","IDX2015","Q","2003-Q3",79.63667,
"EU28","CPI","TOT","IDX2015","Q","2003-Q4",80.16666,
"EU28","CPI","TOT","IDX2015","Q","2004-Q1",80.59333,
"EU28","CPI","TOT","IDX2015","Q","2004-Q2",81.61,
"EU28","CPI","TOT","IDX2015","Q","2004-Q3",81.74,
"EU28","CPI","TOT","IDX2015","Q","2004-Q4",82.26,
"EU28","CPI","TOT","IDX2015","Q","2005-Q1",82.40334,
"EU28","CPI","TOT","IDX2015","Q","2005-Q2",83.4,
"EU28","CPI","TOT","IDX2015","Q","2005-Q3",83.71667,
"EU28","CPI","TOT","IDX2015","Q","2005-Q4",84.28,
"EU28","CPI","TOT","IDX2015","Q","2006-Q1",84.41333,
"EU28","CPI","TOT","IDX2015","Q","2006-Q2",85.54333,
"EU28","CPI","TOT","IDX2015","Q","2006-Q3",85.65,
"EU28","CPI","TOT","IDX2015","Q","2006-Q4",85.9,
"EU28","CPI","TOT","IDX2015","Q","2007-Q1",86.16,
"EU28","CPI","TOT","IDX2015","Q","2007-Q2",87.33667,
"EU28","CPI","TOT","IDX2015","Q","2007-Q3",87.48,
"EU28","CPI","TOT","IDX2015","Q","2007-Q4",88.66,
"EU28","CPI","TOT","IDX2015","Q","2008-Q1",89.43,
"EU28","CPI","TOT","IDX2015","Q","2008-Q2",90.88667,
"EU28","CPI","TOT","IDX2015","Q","2008-Q3",91.19334,
"EU28","CPI","TOT","IDX2015","Q","2008-Q4",91.05666,
"EU28","CPI","TOT","IDX2015","Q","2009-Q1",90.71,
"EU28","CPI","TOT","IDX2015","Q","2009-Q2",91.53667,
"EU28","CPI","TOT","IDX2015","Q","2009-Q3",91.35,
"EU28","CPI","TOT","IDX2015","Q","2009-Q4",91.79667,
"EU28","CPI","TOT","IDX2015","Q","2010-Q1",91.99333,
"EU28","CPI","TOT","IDX2015","Q","2010-Q2",93.14667,
"EU28","CPI","TOT","IDX2015","Q","2010-Q3",93.11333,
"EU28","CPI","TOT","IDX2015","Q","2010-Q4",93.88333,
"EU28","CPI","TOT","IDX2015","Q","2011-Q1",94.46,
"EU28","CPI","TOT","IDX2015","Q","2011-Q2",95.90334,
"EU28","CPI","TOT","IDX2015","Q","2011-Q3",95.7,
"EU28","CPI","TOT","IDX2015","Q","2011-Q4",96.69,
"EU28","CPI","TOT","IDX2015","Q","2012-Q1",97.09333,
"EU28","CPI","TOT","IDX2015","Q","2012-Q2",98.37,
"EU28","CPI","TOT","IDX2015","Q","2012-Q3",98.27666,
"EU28","CPI","TOT","IDX2015","Q","2012-Q4",99.03,
"EU28","CPI","TOT","IDX2015","Q","2013-Q1",98.90667,
"EU28","CPI","TOT","IDX2015","Q","2013-Q2",99.72334,
"EU28","CPI","TOT","IDX2015","Q","2013-Q3",99.55,
"EU28","CPI","TOT","IDX2015","Q","2013-Q4",99.79333,
"EU28","CPI","TOT","IDX2015","Q","2014-Q1",99.50667,
"EU28","CPI","TOT","IDX2015","Q","2014-Q2",100.2433,
"EU28","CPI","TOT","IDX2015","Q","2014-Q3",99.87666,
"EU28","CPI","TOT","IDX2015","Q","2014-Q4",99.92667,
"EU28","CPI","TOT","IDX2015","Q","2015-Q1",99.15667,
"EU28","CPI","TOT","IDX2015","Q","2015-Q2",100.5933,
"EU28","CPI","TOT","IDX2015","Q","2015-Q3",100.1533,
"EU28","CPI","TOT","IDX2015","Q","2015-Q4",100.0967,
"EU28","CPI","TOT","IDX2015","Q","2016-Q1",99.15,
"EU28","CPI","TOT","IDX2015","Q","2016-Q2",100.4233,
"EU28","CPI","TOT","IDX2015","Q","2016-Q3",100.35,
"EU28","CPI","TOT","IDX2015","Q","2016-Q4",100.7967,
"EU28","CPI","TOT","IDX2015","Q","2017-Q1",100.8433,
"EU28","CPI","TOT","IDX2015","Q","2017-Q2",101.9467,
"EU28","CPI","TOT","IDX2015","Q","2017-Q3",101.8633,
"EU28","CPI","TOT","IDX2015","Q","2017-Q4",102.3167,
"EU28","CPI","TOT","IDX2015","Q","2018-Q1",102.19,
"EU28","CPI","TOT","IDX2015","Q","2018-Q2",103.75,
"EU28","CPI","TOT","IDX2015","Q","2018-Q3",104.06,
"EU28","CPI","TOT","IDX2015","Q","2018-Q4",104.27,
"EU28","CPI","TOT","IDX2015","Q","2019-Q1",103.7633,
"EU28","CPI","TOT","IDX2015","Q","2019-Q2",105.4233,
"EU28","CPI","TOT","IDX2015","Q","2019-Q3",105.34,
"EU28","CPI","TOT","IDX2015","Q","2019-Q4",105.6167,
"OECD","CPI","TOT","IDX2015","Q","1973-Q1",8.363729,
"OECD","CPI","TOT","IDX2015","Q","1973-Q2",8.592795,
"OECD","CPI","TOT","IDX2015","Q","1973-Q3",8.797774,
"OECD","CPI","TOT","IDX2015","Q","1973-Q4",9.064076,
"OECD","CPI","TOT","IDX2015","Q","1974-Q1",9.437881,
"OECD","CPI","TOT","IDX2015","Q","1974-Q2",9.771792,
"OECD","CPI","TOT","IDX2015","Q","1974-Q3",10.07873,
"OECD","CPI","TOT","IDX2015","Q","1974-Q4",10.43387,
"OECD","CPI","TOT","IDX2015","Q","1975-Q1",10.71347,
"OECD","CPI","TOT","IDX2015","Q","1975-Q2",11.00231,
"OECD","CPI","TOT","IDX2015","Q","1975-Q3",11.23924,
"OECD","CPI","TOT","IDX2015","Q","1975-Q4",11.48205,
"OECD","CPI","TOT","IDX2015","Q","1976-Q1",11.73841,
"OECD","CPI","TOT","IDX2015","Q","1976-Q2",12.01173,
"OECD","CPI","TOT","IDX2015","Q","1976-Q3",12.23181,
"OECD","CPI","TOT","IDX2015","Q","1976-Q4",12.56908,
"OECD","CPI","TOT","IDX2015","Q","1977-Q1",12.90827,
"OECD","CPI","TOT","IDX2015","Q","1977-Q2",13.26957,
"OECD","CPI","TOT","IDX2015","Q","1977-Q3",13.52348,
"OECD","CPI","TOT","IDX2015","Q","1977-Q4",13.79057,
"OECD","CPI","TOT","IDX2015","Q","1978-Q1",14.08238,
"OECD","CPI","TOT","IDX2015","Q","1978-Q2",14.45286,
"OECD","CPI","TOT","IDX2015","Q","1978-Q3",14.77794,
"OECD","CPI","TOT","IDX2015","Q","1978-Q4",15.08258,
"OECD","CPI","TOT","IDX2015","Q","1979-Q1",15.45706,
"OECD","CPI","TOT","IDX2015","Q","1979-Q2",15.96571,
"OECD","CPI","TOT","IDX2015","Q","1979-Q3",16.51035,
"OECD","CPI","TOT","IDX2015","Q","1979-Q4",17.03501,
"OECD","CPI","TOT","IDX2015","Q","1980-Q1",17.78278,
"OECD","CPI","TOT","IDX2015","Q","1980-Q2",18.4515,
"OECD","CPI","TOT","IDX2015","Q","1980-Q3",18.90116,
"OECD","CPI","TOT","IDX2015","Q","1980-Q4",19.43906,
"OECD","CPI","TOT","IDX2015","Q","1981-Q1",20.0495,
"OECD","CPI","TOT","IDX2015","Q","1981-Q2",20.62063,
"OECD","CPI","TOT","IDX2015","Q","1981-Q3",21.17089,
"OECD","CPI","TOT","IDX2015","Q","1981-Q4",21.68154,
"OECD","CPI","TOT","IDX2015","Q","1982-Q1",22.16137,
"OECD","CPI","TOT","IDX2015","Q","1982-Q2",22.77263,
"OECD","CPI","TOT","IDX2015","Q","1982-Q3",23.44222,
"OECD","CPI","TOT","IDX2015","Q","1982-Q4",24.06923,
"OECD","CPI","TOT","IDX2015","Q","1983-Q1",24.68237,
"OECD","CPI","TOT","IDX2015","Q","1983-Q2",25.28021,
"OECD","CPI","TOT","IDX2015","Q","1983-Q3",25.7998,
"OECD","CPI","TOT","IDX2015","Q","1983-Q4",26.42237,
"OECD","CPI","TOT","IDX2015","Q","1984-Q1",27.03459,
"OECD","CPI","TOT","IDX2015","Q","1984-Q2",27.60004,
"OECD","CPI","TOT","IDX2015","Q","1984-Q3",28.05456,
"OECD","CPI","TOT","IDX2015","Q","1984-Q4",28.5785,
"OECD","CPI","TOT","IDX2015","Q","1985-Q1",29.17887,
"OECD","CPI","TOT","IDX2015","Q","1985-Q2",29.74799,
"OECD","CPI","TOT","IDX2015","Q","1985-Q3",30.11728,
"OECD","CPI","TOT","IDX2015","Q","1985-Q4",30.72594,
"OECD","CPI","TOT","IDX2015","Q","1986-Q1",31.26376,
"OECD","CPI","TOT","IDX2015","Q","1986-Q2",31.63157,
"OECD","CPI","TOT","IDX2015","Q","1986-Q3",32.16157,
"OECD","CPI","TOT","IDX2015","Q","1986-Q4",32.87529,
"OECD","CPI","TOT","IDX2015","Q","1987-Q1",33.62388,
"OECD","CPI","TOT","IDX2015","Q","1987-Q2",34.44726,
"OECD","CPI","TOT","IDX2015","Q","1987-Q3",35.22068,
"OECD","CPI","TOT","IDX2015","Q","1987-Q4",36.29214,
"OECD","CPI","TOT","IDX2015","Q","1988-Q1",37.39295,
"OECD","CPI","TOT","IDX2015","Q","1988-Q2",38.10884,
"OECD","CPI","TOT","IDX2015","Q","1988-Q3",38.62197,
"OECD","CPI","TOT","IDX2015","Q","1988-Q4",39.20509,
"OECD","CPI","TOT","IDX2015","Q","1989-Q1",39.79948,
"OECD","CPI","TOT","IDX2015","Q","1989-Q2",40.59164,
"OECD","CPI","TOT","IDX2015","Q","1989-Q3",41.04709,
"OECD","CPI","TOT","IDX2015","Q","1989-Q4",41.68785,
"OECD","CPI","TOT","IDX2015","Q","1990-Q1",42.53849,
"OECD","CPI","TOT","IDX2015","Q","1990-Q2",43.27783,
"OECD","CPI","TOT","IDX2015","Q","1990-Q3",43.96201,
"OECD","CPI","TOT","IDX2015","Q","1990-Q4",44.91327,
"OECD","CPI","TOT","IDX2015","Q","1991-Q1",45.61517,
"OECD","CPI","TOT","IDX2015","Q","1991-Q2",46.27129,
"OECD","CPI","TOT","IDX2015","Q","1991-Q3",46.81891,
"OECD","CPI","TOT","IDX2015","Q","1991-Q4",47.59121,
"OECD","CPI","TOT","IDX2015","Q","1992-Q1",48.25137,
"OECD","CPI","TOT","IDX2015","Q","1992-Q2",48.8828,
"OECD","CPI","TOT","IDX2015","Q","1992-Q3",49.24909,
"OECD","CPI","TOT","IDX2015","Q","1992-Q4",49.85896,
"OECD","CPI","TOT","IDX2015","Q","1993-Q1",50.54078,
"OECD","CPI","TOT","IDX2015","Q","1993-Q2",51.14787,
"OECD","CPI","TOT","IDX2015","Q","1993-Q3",51.57238,
"OECD","CPI","TOT","IDX2015","Q","1993-Q4",52.11248,
"OECD","CPI","TOT","IDX2015","Q","1994-Q1",52.69392,
"OECD","CPI","TOT","IDX2015","Q","1994-Q2",53.55291,
"OECD","CPI","TOT","IDX2015","Q","1994-Q3",54.08561,
"OECD","CPI","TOT","IDX2015","Q","1994-Q4",54.75263,
"OECD","CPI","TOT","IDX2015","Q","1995-Q1",55.68485,
"OECD","CPI","TOT","IDX2015","Q","1995-Q2",56.81381,
"OECD","CPI","TOT","IDX2015","Q","1995-Q3",57.4267,
"OECD","CPI","TOT","IDX2015","Q","1995-Q4",58.2007,
"OECD","CPI","TOT","IDX2015","Q","1996-Q1",59.17438,
"OECD","CPI","TOT","IDX2015","Q","1996-Q2",60.13928,
"OECD","CPI","TOT","IDX2015","Q","1996-Q3",60.64661,
"OECD","CPI","TOT","IDX2015","Q","1996-Q4",61.42769,
"OECD","CPI","TOT","IDX2015","Q","1997-Q1",62.22803,
"OECD","CPI","TOT","IDX2015","Q","1997-Q2",62.97857,
"OECD","CPI","TOT","IDX2015","Q","1997-Q3",63.60884,
"OECD","CPI","TOT","IDX2015","Q","1997-Q4",64.4213,
"OECD","CPI","TOT","IDX2015","Q","1998-Q1",65.16211,
"OECD","CPI","TOT","IDX2015","Q","1998-Q2",65.84737,
"OECD","CPI","TOT","IDX2015","Q","1998-Q3",66.24549,
"OECD","CPI","TOT","IDX2015","Q","1998-Q4",66.94411,
"OECD","CPI","TOT","IDX2015","Q","1999-Q1",67.46597,
"OECD","CPI","TOT","IDX2015","Q","1999-Q2",68.24043,
"OECD","CPI","TOT","IDX2015","Q","1999-Q3",68.75537,
"OECD","CPI","TOT","IDX2015","Q","1999-Q4",69.50548,
"OECD","CPI","TOT","IDX2015","Q","2000-Q1",70.28922,
"OECD","CPI","TOT","IDX2015","Q","2000-Q2",71.00437,
"OECD","CPI","TOT","IDX2015","Q","2000-Q3",71.59128,
"OECD","CPI","TOT","IDX2015","Q","2000-Q4",72.18506,
"OECD","CPI","TOT","IDX2015","Q","2001-Q1",72.83046,
"OECD","CPI","TOT","IDX2015","Q","2001-Q2",73.90923,
"OECD","CPI","TOT","IDX2015","Q","2001-Q3",74.22329,
"OECD","CPI","TOT","IDX2015","Q","2001-Q4",74.54021,
"OECD","CPI","TOT","IDX2015","Q","2002-Q1",75.07301,
"OECD","CPI","TOT","IDX2015","Q","2002-Q2",75.85344,
"OECD","CPI","TOT","IDX2015","Q","2002-Q3",76.14909,
"OECD","CPI","TOT","IDX2015","Q","2002-Q4",76.6226,
"OECD","CPI","TOT","IDX2015","Q","2003-Q1",77.33995,
"OECD","CPI","TOT","IDX2015","Q","2003-Q2",77.72434,
"OECD","CPI","TOT","IDX2015","Q","2003-Q3",77.9417,
"OECD","CPI","TOT","IDX2015","Q","2003-Q4",78.20765,
"OECD","CPI","TOT","IDX2015","Q","2004-Q1",78.75321,
"OECD","CPI","TOT","IDX2015","Q","2004-Q2",79.62851,
"OECD","CPI","TOT","IDX2015","Q","2004-Q3",79.88077,
"OECD","CPI","TOT","IDX2015","Q","2004-Q4",80.41895,
"OECD","CPI","TOT","IDX2015","Q","2005-Q1",80.74937,
"OECD","CPI","TOT","IDX2015","Q","2005-Q2",81.56317,
"OECD","CPI","TOT","IDX2015","Q","2005-Q3",82.15191,
"OECD","CPI","TOT","IDX2015","Q","2005-Q4",82.59954,
"OECD","CPI","TOT","IDX2015","Q","2006-Q1",82.9797,
"OECD","CPI","TOT","IDX2015","Q","2006-Q2",84.04031,
"OECD","CPI","TOT","IDX2015","Q","2006-Q3",84.44384,
"OECD","CPI","TOT","IDX2015","Q","2006-Q4",84.30181,
"OECD","CPI","TOT","IDX2015","Q","2007-Q1",84.86983,
"OECD","CPI","TOT","IDX2015","Q","2007-Q2",86.04692,
"OECD","CPI","TOT","IDX2015","Q","2007-Q3",86.29079,
"OECD","CPI","TOT","IDX2015","Q","2007-Q4",87.09272,
"OECD","CPI","TOT","IDX2015","Q","2008-Q1",87.93668,
"OECD","CPI","TOT","IDX2015","Q","2008-Q2",89.50381,
"OECD","CPI","TOT","IDX2015","Q","2008-Q3",90.36752,
"OECD","CPI","TOT","IDX2015","Q","2008-Q4",89.31772,
"OECD","CPI","TOT","IDX2015","Q","2009-Q1",89.02218,
"OECD","CPI","TOT","IDX2015","Q","2009-Q2",89.72556,
"OECD","CPI","TOT","IDX2015","Q","2009-Q3",90.02311,
"OECD","CPI","TOT","IDX2015","Q","2009-Q4",90.2962,
"OECD","CPI","TOT","IDX2015","Q","2010-Q1",90.79012,
"OECD","CPI","TOT","IDX2015","Q","2010-Q2",91.35962,
"OECD","CPI","TOT","IDX2015","Q","2010-Q3",91.43719,
"OECD","CPI","TOT","IDX2015","Q","2010-Q4",91.94014,
"OECD","CPI","TOT","IDX2015","Q","2011-Q1",92.86711,
"OECD","CPI","TOT","IDX2015","Q","2011-Q2",94.04512,
"OECD","CPI","TOT","IDX2015","Q","2011-Q3",94.31445,
"OECD","CPI","TOT","IDX2015","Q","2011-Q4",94.69807,
"OECD","CPI","TOT","IDX2015","Q","2012-Q1",95.41105,
"OECD","CPI","TOT","IDX2015","Q","2012-Q2",96.08481,
"OECD","CPI","TOT","IDX2015","Q","2012-Q3",96.24714,
"OECD","CPI","TOT","IDX2015","Q","2012-Q4",96.59911,
"OECD","CPI","TOT","IDX2015","Q","2013-Q1",97.03319,
"OECD","CPI","TOT","IDX2015","Q","2013-Q2",97.54168,
"OECD","CPI","TOT","IDX2015","Q","2013-Q3",97.89659,
"OECD","CPI","TOT","IDX2015","Q","2013-Q4",98.0186,
"OECD","CPI","TOT","IDX2015","Q","2014-Q1",98.54953,
"OECD","CPI","TOT","IDX2015","Q","2014-Q2",99.55762,
"OECD","CPI","TOT","IDX2015","Q","2014-Q3",99.70954,
"OECD","CPI","TOT","IDX2015","Q","2014-Q4",99.45845,
"OECD","CPI","TOT","IDX2015","Q","2015-Q1",99.18218,
"OECD","CPI","TOT","IDX2015","Q","2015-Q2",100.201,
"OECD","CPI","TOT","IDX2015","Q","2015-Q3",100.3437,
"OECD","CPI","TOT","IDX2015","Q","2015-Q4",100.2731,
"OECD","CPI","TOT","IDX2015","Q","2016-Q1",100.2727,
"OECD","CPI","TOT","IDX2015","Q","2016-Q2",101.1692,
"OECD","CPI","TOT","IDX2015","Q","2016-Q3",101.4604,
"OECD","CPI","TOT","IDX2015","Q","2016-Q4",101.9068,
"OECD","CPI","TOT","IDX2015","Q","2017-Q1",102.7002,
"OECD","CPI","TOT","IDX2015","Q","2017-Q2",103.3669,
"OECD","CPI","TOT","IDX2015","Q","2017-Q3",103.6943,
"OECD","CPI","TOT","IDX2015","Q","2017-Q4",104.2782,
"OECD","CPI","TOT","IDX2015","Q","2018-Q1",104.9893,
"OECD","CPI","TOT","IDX2015","Q","2018-Q2",106.0052,
"OECD","CPI","TOT","IDX2015","Q","2018-Q3",106.6979,
"OECD","CPI","TOT","IDX2015","Q","2018-Q4",107.1232,
"OECD","CPI","TOT","IDX2015","Q","2019-Q1",107.2551,
"OECD","CPI","TOT","IDX2015","Q","2019-Q2",108.42,
"OECD","CPI","TOT","IDX2015","Q","2019-Q3",108.7553,
"OECD","CPI","TOT","IDX2015","Q","2019-Q4",109.1629,
"OECD","CPI","TOT","IDX2015","Q","2020-Q1",109.5368,
"OECD","CPI","TOT","IDX2015","Q","2020-Q2",109.3666,
"OECD","CPI","TOT","IDX2015","Q","2020-Q3",110.1394,
"OECDE","CPI","TOT","IDX2015","Q","1973-Q1",6.258117,
"OECDE","CPI","TOT","IDX2015","Q","1973-Q2",6.424954,
"OECDE","CPI","TOT","IDX2015","Q","1973-Q3",6.557312,
"OECDE","CPI","TOT","IDX2015","Q","1973-Q4",6.769179,
"OECDE","CPI","TOT","IDX2015","Q","1974-Q1",7.019357,
"OECDE","CPI","TOT","IDX2015","Q","1974-Q2",7.291264,
"OECDE","CPI","TOT","IDX2015","Q","1974-Q3",7.507996,
"OECDE","CPI","TOT","IDX2015","Q","1974-Q4",7.786779,
"OECDE","CPI","TOT","IDX2015","Q","1975-Q1",8.054749,
"OECDE","CPI","TOT","IDX2015","Q","1975-Q2",8.339644,
"OECDE","CPI","TOT","IDX2015","Q","1975-Q3",8.522916,
"OECDE","CPI","TOT","IDX2015","Q","1975-Q4",8.723382,
"OECDE","CPI","TOT","IDX2015","Q","1976-Q1",8.995299,
"OECDE","CPI","TOT","IDX2015","Q","1976-Q2",9.270967,
"OECDE","CPI","TOT","IDX2015","Q","1976-Q3",9.455445,
"OECDE","CPI","TOT","IDX2015","Q","1976-Q4",9.761967,
"OECDE","CPI","TOT","IDX2015","Q","1977-Q1",10.06715,
"OECDE","CPI","TOT","IDX2015","Q","1977-Q2",10.38845,
"OECDE","CPI","TOT","IDX2015","Q","1977-Q3",10.63743,
"OECDE","CPI","TOT","IDX2015","Q","1977-Q4",10.93013,
"OECDE","CPI","TOT","IDX2015","Q","1978-Q1",11.20444,
"OECDE","CPI","TOT","IDX2015","Q","1978-Q2",11.51826,
"OECDE","CPI","TOT","IDX2015","Q","1978-Q3",11.77677,
"OECDE","CPI","TOT","IDX2015","Q","1978-Q4",12.05485,
"OECDE","CPI","TOT","IDX2015","Q","1979-Q1",12.39059,
"OECDE","CPI","TOT","IDX2015","Q","1979-Q2",12.7938,
"OECDE","CPI","TOT","IDX2015","Q","1979-Q3",13.32877,
"OECDE","CPI","TOT","IDX2015","Q","1979-Q4",13.82516,
"OECDE","CPI","TOT","IDX2015","Q","1980-Q1",14.51268,
"OECDE","CPI","TOT","IDX2015","Q","1980-Q2",15.05708,
"OECDE","CPI","TOT","IDX2015","Q","1980-Q3",15.47787,
"OECDE","CPI","TOT","IDX2015","Q","1980-Q4",15.95326,
"OECDE","CPI","TOT","IDX2015","Q","1981-Q1",16.51205,
"OECDE","CPI","TOT","IDX2015","Q","1981-Q2",17.03845,
"OECDE","CPI","TOT","IDX2015","Q","1981-Q3",17.5015,
"OECDE","CPI","TOT","IDX2015","Q","1981-Q4",18.02921,
"OECDE","CPI","TOT","IDX2015","Q","1982-Q1",18.54815,
"OECDE","CPI","TOT","IDX2015","Q","1982-Q2",19.04538,
"OECDE","CPI","TOT","IDX2015","Q","1982-Q3",19.41956,
"OECDE","CPI","TOT","IDX2015","Q","1982-Q4",19.8681,
"OECDE","CPI","TOT","IDX2015","Q","1983-Q1",20.35435,
"OECDE","CPI","TOT","IDX2015","Q","1983-Q2",20.78238,
"OECDE","CPI","TOT","IDX2015","Q","1983-Q3",21.17241,
"OECDE","CPI","TOT","IDX2015","Q","1983-Q4",21.71367,
"OECDE","CPI","TOT","IDX2015","Q","1984-Q1",22.21363,
"OECDE","CPI","TOT","IDX2015","Q","1984-Q2",22.72861,
"OECDE","CPI","TOT","IDX2015","Q","1984-Q3",23.09313,
"OECDE","CPI","TOT","IDX2015","Q","1984-Q4",23.55721,
"OECDE","CPI","TOT","IDX2015","Q","1985-Q1",24.14298,
"OECDE","CPI","TOT","IDX2015","Q","1985-Q2",24.6395,
"OECDE","CPI","TOT","IDX2015","Q","1985-Q3",24.83569,
"OECDE","CPI","TOT","IDX2015","Q","1985-Q4",25.32337,
"OECDE","CPI","TOT","IDX2015","Q","1986-Q1",25.69243,
"OECDE","CPI","TOT","IDX2015","Q","1986-Q2",25.92407,
"OECDE","CPI","TOT","IDX2015","Q","1986-Q3",26.08655,
"OECDE","CPI","TOT","IDX2015","Q","1986-Q4",26.44899,
"OECDE","CPI","TOT","IDX2015","Q","1987-Q1",26.84504,
"OECDE","CPI","TOT","IDX2015","Q","1987-Q2",27.21445,
"OECDE","CPI","TOT","IDX2015","Q","1987-Q3",27.44393,
"OECDE","CPI","TOT","IDX2015","Q","1987-Q4",27.93271,
"OECDE","CPI","TOT","IDX2015","Q","1988-Q1",28.47661,
"OECDE","CPI","TOT","IDX2015","Q","1988-Q2",28.98382,
"OECDE","CPI","TOT","IDX2015","Q","1988-Q3",29.34907,
"OECDE","CPI","TOT","IDX2015","Q","1988-Q4",29.94124,
"OECDE","CPI","TOT","IDX2015","Q","1989-Q1",30.56352,
"OECDE","CPI","TOT","IDX2015","Q","1989-Q2",31.187,
"OECDE","CPI","TOT","IDX2015","Q","1989-Q3",31.61395,
"OECDE","CPI","TOT","IDX2015","Q","1989-Q4",32.29646,
"OECDE","CPI","TOT","IDX2015","Q","1990-Q1",32.95212,
